,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
56,5113691.0,5120534.0,5127024.0,5129516.0,5132594.0,5140939.0,5154298.0,5171370.0,5188628.0,5206180.0,5233373.0,5263074.0,5284991.0,5304219.0,5321799.0,5339616.0,5358783.0,5375931.0,5390574.0,5404523.0,5419432.0,5437272.0,5461438.0,5493621.0,5523095.0,5547683.0,5570572.0,5591572.0,5614932.0,-0.3109295830500748,5683483.0,5728010.0
57,6488856.0,6626542.0,6764624.0,6903316.0,7042937.0,7183647.0,7325622.0,7468551.0,7611465.0,7753052.0,7892423.0,8029113.0,8163472.0,8296375.0,8429112.0,8562622.0,8697126.0,8832285.0,8967760.0,9102998.0,9237566.0,9371338.0,9504353.0,9636520.0,9767758.0,9897985.0,10027095.0,10154950.0,10281296.0,-0.3057857972983891,10528394.0,10648791.0
58,22565905.0,23241272.0,23917897.0,24591492.0,25257672.0,25912367.0,26554329.0,27181094.0,27786259.0,28362253.0,28904298.0,29411415.0,29886839.0,30335732.0,30765613.0,31183660.0,31592153.0,31995046.0,32403514.0,32831096.0,33288437.0,33777915.0,34300076.0,34860715.0,35465760.0,36117637.0,36819558.0,37565847.0,38338562.0,-0.27477915543398146,39871528.0,40606052.0
59,1474560144.0,1499557433.0,1526044399.0,1552839425.0,1578979766.0,1604526531.0,1629001655.0,1651934414.0,1674021645.0,1695931771.0,1717381822.0,1738422949.0,1759201937.0,1779221744.0,1798083672.0,1815956216.0,1833033753.0,1849372891.0,1865072180.0,1880346866.0,1895491198.0,1910175449.0,1924328696.0,1938364036.0,1952308531.0,1966231608.0,1980303926.0,1994651365.0,2009173000.0,1.868900580674416,2038410865.0,2053299126.0
60,1805996283.0,1850487057.0,1895289549.0,1940220394.0,1985084059.0,2031828081.0,2076397732.0,2120566584.0,2164507899.0,2208443694.0,2252578506.0,2297015199.0,2341634408.0,2386184548.0,2430487146.0,2474600589.0,2518353223.0,2561812502.0,2605067367.0,2648271523.0,2691528375.0,2734859659.0,2778276175.0,2821797496.0,2865439651.0,2909410986.0,2953406021.0,2997066325.0,3040700765.0,3.0142270026823645,3127578757.0,3170657660.0
61,1683448852.0,1710171173.0,1738276264.0,1766656200.0,1794408757.0,1821481248.0,1847530239.0,1871898266.0,1895356643.0,1918771293.0,1941918801.0,1964635062.0,1986799860.0,2008140149.0,2028095318.0,2047150750.0,2065521837.0,2082953520.0,2099545270.0,2115556602.0,2131361829.0,2147028911.0,2162102842.0,2177421109.0,2192351452.0,2207154891.0,2221934234.0,2237082761.0,2252310372.0,2.132343338178343,2283107673.0,2298727229.0
62,372949384.0,376730350.0,380496651.0,384146656.0,387627353.0,390207446.0,391907109.0,393481005.0,394905543.0,395568548.0,396053579.0,396285161.0,396772932.0,396999014.0,397071924.0,397083969.0,396886165.0,396574307.0,396720391.0,397064999.0,397469492.0,398011334.0,398693705.0,399739094.0,401472949.0,403470694.0,405521953.0,407706585.0,410126644.0,0.12852379107383288,414975737.0,417406606.0
63,818146882.0,823155058.0,828213790.0,833315236.0,838462813.0,842848473.0,846178276.0,849656745.0,852762016.0,854723055.0,856352860.0,857652705.0,859112733.0,860236341.0,861380108.0,862304086.0,863615632.0,865196877.0,867457664.0,870030756.0,872661616.0,875343235.0,878465990.0,881965815.0,885591693.0,889016216.0,891094963.0,894666668.0,898855116.0,0.6583982172741673,907393322.0,911847278.0
64,9045979.0,9272906.0,9504129.0,9739176.0,9977377.0,10218091.0,10460990.0,10705667.0,10951202.0,11196479.0,11440583.0,11683479.0,11924993.0,12163885.0,12398691.0,12628596.0,12852755.0,13072060.0,13289601.0,13509647.0,13735233.0,13967480.0,14205453.0,14447562.0,14691275.0,14934690.0,15177355.0,15419666.0,15661547.0,-0.2998482546989817,16144368.0,16385068.0
65,50204985.0,51607703.0,53066229.0,54547296.0,56006573.0,57412215.0,58752390.0,60035536.0,61275601.0,62495745.0,63714386.0,64933456.0,66151117.0,67378056.0,68626664.0,69905988.0,71226940.0,72590118.0,73981942.0,75381899.0,76778149.0,78159048.0,79537253.0,80953881.0,82465022.0,84107606.0,85897561.0,87813257.0,89807433.0,-0.21785923454883444,93778172.0,95688681.0
66,306018719.0,306797207.0,307668322.0,308725859.0,310080079.0,311539698.0,312708142.0,314162056.0,315449104.0,316366779.0,317181449.0,318003015.0,318761764.0,319433983.0,320258902.0,321310787.0,322547880.0,324125338.0,325885964.0,327682507.0,329380413.0,330922791.0,332645166.0,334274730.0,335360887.0,336151474.0,335425830.0,336167295.0,337296876.0,0.04850933746689909,339486064.0,340762347.0
